"Group","Database","Category","a","b","c","d","Odds ratio","p-value","q-value"
"group6","go_id","GO:0004515 nicotinate-nucleotide adenylyltransferase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0004516 nicotinate phosphoribosyltransferase activity",6,1746,49,13564,0.951258475281988,1,1
"group6","go_id","GO:0004523 ribonuclease H activity",0,1752,14,13599,0,0.39220802377559,1
"group6","go_id","GO:0004556 alpha-amylase activity",0,1752,3,13610,0,1,1
"group6","go_id","GO:0004557 alpha-galactosidase activity",10,1742,31,13582,2.51502920459038,0.0216990455848916,0.192046365092538
"group6","go_id","GO:0004558 alpha-glucosidase activity",15,1737,84,13529,1.39080336916986,0.264004412161226,0.834698180919963
"group6","go_id","GO:0004561 alpha-N-acetylglucosaminidase activity",0,1752,1,13612,0,1,1
"group6","go_id","GO:0004563 beta-N-acetylhexosaminidase activity",6,1746,54,13559,0.862845892484751,1,1
"group6","go_id","GO:0004564 beta-fructofuranosidase activity",5,1747,22,13591,1.7680112068016,0.225783042244908,0.781106873435114
"group6","go_id","GO:0004565 beta-galactosidase activity",22,1730,101,13512,1.70119897241429,0.0313636026792965,0.255728617837204
"group6","go_id","GO:0004566 beta-glucuronidase activity",3,1749,0,13613,Inf,0.00148028522014209,0.0249738441978811
"group6","go_id","GO:0004568 chitinase activity",0,1752,11,13602,0,0.62612537091522,1
"group6","go_id","GO:0004574 oligo-1,6-glucosidase activity",7,1745,59,13554,0.921544517814877,1,1
"group6","go_id","GO:0004585 ornithine carbamoyltransferase activity",5,1747,15,13598,2.59431551000855,0.0691656091886088,0.415107041376224
"group6","go_id","GO:0004588 orotate phosphoribosyltransferase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0004590 orotidine-5'-phosphate decarboxylase activity",10,1742,99,13514,0.783632135846458,0.546680890927227,1
"group6","go_id","GO:0004594 pantothenate kinase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0004595 pantetheine-phosphate adenylyltransferase activity",5,1747,51,13562,0.761097472400696,0.677565345432427,1
"group6","go_id","GO:0004605 phosphatidate cytidylyltransferase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0004614 phosphoglucomutase activity",10,1742,100,13513,0.775735997087946,0.547037205093437,1
"group6","go_id","GO:0004616 phosphogluconate dehydrogenase (decarboxylating) activity",5,1747,78,13535,0.496656717861085,0.163066057015238,0.683943328318181
"group6","go_id","GO:0004617 phosphoglycerate dehydrogenase activity",5,1747,30,13583,1.29581538262879,0.590568199890451,1
"group6","go_id","GO:0004618 phosphoglycerate kinase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0004619 phosphoglycerate mutase activity",10,1742,60,13553,1.29666304687944,0.448624343972874,1
"group6","go_id","GO:0004622 lysophospholipase activity",5,1747,17,13596,2.28879389621524,0.0973352139257205,0.524035614973622
"group6","go_id","GO:0004632 phosphopantothenate--cysteine ligase activity",0,1752,2,13611,0,1,1
"group6","go_id","GO:0004633 phosphopantothenoylcysteine decarboxylase activity",0,1752,2,13611,0,1,1
"group6","go_id","GO:0004634 phosphopyruvate hydratase activity",5,1747,49,13564,0.792288421286474,0.829764042186305,1
"group6","go_id","GO:0004635 phosphoribosyl-AMP cyclohydrolase activity",5,1747,15,13598,2.59431551000855,0.0691656091886088,0.415107041376224
"group6","go_id","GO:0004636 phosphoribosyl-ATP diphosphatase activity",5,1747,15,13598,2.59431551000855,0.0691656091886088,0.415107041376224
"group6","go_id","GO:0004637 phosphoribosylamine-glycine ligase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0004638 phosphoribosylaminoimidazole carboxylase activity",10,1742,100,13513,0.775735997087946,0.547037205093437,1
"group6","go_id","GO:0004639 phosphoribosylaminoimidazolesuccinocarboxamide synthase activity",5,1747,51,13562,0.761097472400696,0.677565345432427,1
"group6","go_id","GO:0004640 phosphoribosylanthranilate isomerase activity",3,1749,16,13597,1.45760597612307,0.470871502371564,1
"group6","go_id","GO:0004641 phosphoribosylformylglycinamidine cyclo-ligase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0004642 phosphoribosylformylglycinamidine synthase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0004643 phosphoribosylaminoimidazolecarboxamide formyltransferase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0004645 phosphorylase activity",5,1747,59,13554,0.657510751575072,0.551664545905632,1
"group6","go_id","GO:0004647 phosphoserine phosphatase activity",5,1747,49,13564,0.792288421286474,0.829764042186305,1
"group6","go_id","GO:0004648 phosphoserine transaminase activity",5,1747,15,13598,2.59431551000855,0.0691656091886088,0.415107041376224
"group6","go_id","GO:0004654 polyribonucleotide nucleotidyltransferase activity",5,1747,39,13574,0.996140130345906,1,1
"group6","go_id","GO:0004655 porphobilinogen synthase activity",0,1752,1,13612,0,1,1
"group6","go_id","GO:0004658 propionyl-CoA carboxylase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0004664 prephenate dehydratase activity",5,1747,51,13562,0.761097472400696,0.677565345432427,1
"group6","go_id","GO:0004730 pseudouridylate synthase activity",10,1742,63,13550,1.23464993227186,0.577490297533565,1
"group6","go_id","GO:0004735 pyrroline-5-carboxylate reductase activity",5,1747,51,13562,0.761097472400696,0.677565345432427,1
"group6","go_id","GO:0004743 pyruvate kinase activity",5,1747,49,13564,0.792288421286474,0.829764042186305,1
"group6","go_id","GO:0004747 ribokinase activity",12,1740,93,13520,1.00259535049256,1,1
"group6","go_id","GO:0004748 ribonucleoside-diphosphate reductase activity",10,1742,98,13515,0.791689390991362,0.647320858561785,1
"group6","go_id","GO:0004749 ribose phosphate diphosphokinase activity",10,1742,101,13512,0.767996195283009,0.54786062347416,1
"group6","go_id","GO:0004750 ribulose-phosphate 3-epimerase activity",5,1747,60,13553,0.646505062884654,0.436235426148568,1
"group6","go_id","GO:0004751 ribose-5-phosphate isomerase activity",6,1746,50,13563,0.932162697120817,1,1
"group6","go_id","GO:0004760 serine-pyruvate transaminase activity",0,1752,1,13612,0,1,1
"group6","go_id","GO:0004766 spermidine synthase activity",0,1752,1,13612,0,1,1
"group6","go_id","GO:0004775 succinate-CoA ligase (ADP-forming) activity",10,1742,30,13583,2.59889152928743,0.0202281727301588,0.192046365092538
"group6","go_id","GO:0004788 thiamin diphosphokinase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0004789 thiamin-phosphate diphosphorylase activity",5,1747,38,13575,1.02243092017624,1,1
"group6","go_id","GO:0004791 thioredoxin-disulfide reductase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0004793 threonine aldolase activity",5,1747,15,13598,2.59431551000855,0.0691656091886088,0.415107041376224
"group6","go_id","GO:0004794 L-threonine ammonia-lyase activity",5,1747,15,13598,2.59431551000855,0.0691656091886088,0.415107041376224
"group6","go_id","GO:0004795 threonine synthase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0004798 thymidylate kinase activity",5,1747,51,13562,0.761097472400696,0.677565345432427,1
"group6","go_id","GO:0004799 thymidylate synthase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0004801 transaldolase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0004802 transketolase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0004807 triose-phosphate isomerase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0004813 alanine-tRNA ligase activity",5,1747,47,13566,0.826133393944093,0.829046762559488,1
"group6","go_id","GO:0004814 arginine-tRNA ligase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0004815 aspartate-tRNA ligase activity",5,1747,48,13565,0.808858449863487,0.829203532619569,1
"group6","go_id","GO:0004817 cysteine-tRNA ligase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0004818 glutamate-tRNA ligase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0004820 glycine-tRNA ligase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0004821 histidine-tRNA ligase activity",5,1747,51,13562,0.761097472400696,0.677565345432427,1
"group6","go_id","GO:0004822 isoleucine-tRNA ligase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0004823 leucine-tRNA ligase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0004824 lysine-tRNA ligase activity",5,1747,49,13564,0.792288421286474,0.829764042186305,1
"group6","go_id","GO:0004825 methionine-tRNA ligase activity",5,1747,49,13564,0.792288421286474,0.829764042186305,1
"group6","go_id","GO:0004826 phenylalanine-tRNA ligase activity",10,1742,102,13511,0.760408137903692,0.549140419807107,1
"group6","go_id","GO:0004827 proline-tRNA ligase activity",5,1747,46,13567,0.844098113692685,1,1
"group6","go_id","GO:0004828 serine-tRNA ligase activity",5,1747,51,13562,0.761097472400696,0.677565345432427,1
"group6","go_id","GO:0004829 threonine-tRNA ligase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0004830 tryptophan-tRNA ligase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0004831 tyrosine-tRNA ligase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0004832 valine-tRNA ligase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0004834 tryptophan synthase activity",10,1742,37,13576,2.1061820277615,0.060152380091192,0.393949666393299
"group6","go_id","GO:0004845 uracil phosphoribosyltransferase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0004849 uridine kinase activity",0,1752,1,13612,0,1,1
"group6","go_id","GO:0004850 uridine phosphorylase activity",0,1752,37,13576,0,0.0182584292142517,0.185847652646907
"group6","go_id","GO:0004856 xylulokinase activity",6,1746,25,13588,1.86761355799581,0.157848779602332,0.683943328318181
"group6","go_id","GO:0005506 iron ion binding",3,1749,17,13596,1.37177263435061,0.491837762995555,1
"group6","go_id","GO:0005507 copper ion binding",0,1752,1,13612,0,1,1
"group6","go_id","GO:0005524 ATP binding",11,1741,101,13512,0.845242395267089,0.764694855802769,1
"group6","go_id","GO:0005525 GTP binding",1,1751,0,13613,Inf,0.114025382362512,0.579738604815037
"group6","go_id","GO:0005622 intracellular",1,1751,0,13613,Inf,0.114025382362512,0.579738604815037
"group6","go_id","GO:0005975 carbohydrate metabolic process",10,1742,65,13548,1.19648701961531,0.583639017915292,1
"group6","go_id","GO:0006118 electron transport",0,1752,2,13611,0,1,1
"group6","go_id","GO:0006260 DNA replication",11,1741,100,13513,0.853760586406036,0.764044070658929,1
"group6","go_id","GO:0006281 DNA repair",0,1752,1,13612,0,1,1
"group6","go_id","GO:0006304 DNA modification",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0006629 lipid metabolic process",6,1746,50,13563,0.932162697120817,1,1
"group6","go_id","GO:0006725 aromatic compound metabolic process",1,1751,0,13613,Inf,0.114025382362512,0.579738604815037
"group6","go_id","GO:0008026 ATP-dependent helicase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0008033 tRNA processing",0,1752,1,13612,0,1,1
"group6","go_id","GO:0008080 N-acetyltransferase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0008152 metabolic process",3,1749,17,13596,1.37177263435061,0.491837762995555,1
"group6","go_id","GO:0008253 5'-nucleotidase activity",13,1739,13,13600,7.81843978157429,1.30535044355181e-06,4.50838488098413e-05
"group6","go_id","GO:0008270 zinc ion binding",10,1742,100,13513,0.775735997087946,0.547037205093437,1
"group6","go_id","GO:0008422 beta-glucosidase activity",19,1733,60,13553,2.4761673025243,0.00192593142745296,0.030523095047209
"group6","go_id","GO:0008444 CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity",10,1742,140,13473,0.55246137387903,0.0702107347561698,0.417953658442825
"group6","go_id","GO:0008448 N-acetylglucosamine-6-phosphate deacetylase activity",5,1747,49,13564,0.792288421286474,0.829764042186305,1
"group6","go_id","GO:0008453 alanine-glyoxylate transaminase activity",0,1752,1,13612,0,1,1
"group6","go_id","GO:0008460 dTDP-glucose 4,6-dehydratase activity",6,1746,52,13561,0.896172344278387,1,1
"group6","go_id","GO:0008477 purine nucleosidase activity",15,1737,146,13467,0.796566077037191,0.456097471247673,1
"group6","go_id","GO:0008478 pyridoxal kinase activity",5,1747,15,13598,2.59431551000855,0.0691656091886088,0.415107041376224
"group6","go_id","GO:0008531 riboflavin kinase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0008649 rRNA methyltransferase activity",3,1749,48,13565,0.484759033965255,0.272577222176505,0.845328732049551
"group6","go_id","GO:0008658 penicillin binding",5,1747,9,13604,4.32579724081993,0.0158526330965248,0.163944886345699
"group6","go_id","GO:0008661 1-deoxy-D-xylulose-5-phosphate synthase activity",5,1747,15,13598,2.59431551000855,0.0691656091886088,0.415107041376224
"group6","go_id","GO:0008663 2',3'-cyclic-nucleotide 2'-phosphodiesterase activity",8,1744,1,13612,62.458955900801,2.27972051357523e-07,8.78532294757781e-06
"group6","go_id","GO:0008666 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase activity",5,1747,15,13598,2.59431551000855,0.0691656091886088,0.415107041376224
"group6","go_id","GO:0008677 2-dehydropantoate 2-reductase activity",0,1752,40,13573,0,0.0119510643852104,0.132183826931285
"group6","go_id","GO:0008685 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity",5,1747,15,13598,2.59431551000855,0.0691656091886088,0.415107041376224
"group6","go_id","GO:0008696 4-amino-4-deoxychorismate lyase activity",1,1751,13,13600,0.597477551517425,1,1
"group6","go_id","GO:0008703 5-amino-6-(5-phosphoribosylamino)uracil reductase activity",0,1752,1,13612,0,1,1
"group6","go_id","GO:0008706 6-phospho-beta-glucosidase activity",0,1752,1,13612,0,1,1
"group6","go_id","GO:0008716 D-alanine-D-alanine ligase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0008720 D-lactate dehydrogenase activity",0,1752,1,13612,0,1,1
"group6","go_id","GO:0008728 GTP diphosphokinase activity",5,1747,29,13584,1.34059108827671,0.584173317151649,1
"group6","go_id","GO:0008733 L-arabinose isomerase activity",5,1747,17,13596,2.28879389621524,0.0973352139257205,0.524035614973622
"group6","go_id","GO:0008734 L-aspartate oxidase activity",5,1747,11,13602,3.53859843808814,0.0285230788998728,0.238408657197339
"group6","go_id","GO:0008741 ribulokinase activity",5,1747,17,13596,2.28879389621524,0.0973352139257205,0.524035614973622
"group6","go_id","GO:0008742 L-ribulose-phosphate 4-epimerase activity",5,1747,26,13587,1.4955872864649,0.391991129254654,1
"group6","go_id","GO:0008750 NAD(P)+ transhydrogenase (AB-specific) activity",15,1737,45,13568,2.6034938939758,0.00315463381590487,0.04638198554228
"group6","go_id","GO:0008760 UDP-N-acetylglucosamine 1-carboxyvinyltransferase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0008763 UDP-N-acetylmuramate-L-alanine ligase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0008764 UDP-N-acetylmuramoylalanine-D-glutamate ligase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0008765 UDP-N-acetylmuramoylalanyl-D-glutamate-2,6-diaminopimelate ligase activity",5,1747,53,13560,0.732265958876895,0.678442056307911,1
"group6","go_id","GO:0008774 acetaldehyde dehydrogenase (acetylating) activity",5,1747,51,13562,0.761097472400696,0.677565345432427,1
"group6","go_id","GO:0008776 acetate kinase activity",5,1747,51,13562,0.761097472400696,0.677565345432427,1
"group6","go_id","GO:0008782 adenosylhomocysteine nucleosidase activity",5,1747,76,13537,0.509801437810555,0.161261742882348,0.683943328318181
"group6","go_id","GO:0008784 alanine racemase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0008795 NAD+ synthase activity",5,1747,56,13557,0.692886072349768,0.546793990204749,1
"group6","go_id","GO:0008797 aspartate ammonia-lyase activity",5,1747,14,13599,2.77980666431719,0.0570246964059232,0.379577115531063
"group6","go_id","GO:0008800 beta-lactamase activity",0,1752,1,13612,0,1,1
"group6","go_id","GO:0008801 beta-phosphoglucomutase activity",1,1751,12,13601,0.647312557134957,1,1
"group6","go_id","GO:0008827 cytochrome o ubiquinol oxidase activity",0,1752,1,13612,0,1,1
"group6","go_id","GO:0008829 dCTP deaminase activity",0,1752,46,13567,0,0.00824248812186641,0.0992623322833978
"group6","go_id","GO:0008830 dTDP-4-dehydrorhamnose 3,5-epimerase activity",5,1747,39,13574,0.996140130345906,1,1
"group6","go_id","GO:0008831 dTDP-4-dehydrorhamnose reductase activity",5,1747,39,13574,0.996140130345906,1,1
"group6","go_id","GO:0008832 dGTPase activity",6,1746,47,13566,0.991884608332031,1,1
"group6","go_id","GO:0008834 di-trans,poly-cis-decaprenylcistransferase activity",0,1752,46,13567,0,0.00824248812186641,0.0992623322833978
"group6","go_id","GO:0008835 diaminohydroxyphosphoribosylaminopyrimidine deaminase activity",0,1752,1,13612,0,1,1
"group6","go_id","GO:0008836 diaminopimelate decarboxylase activity",5,1747,15,13598,2.59431551000855,0.0691656091886088,0.415107041376224
"group6","go_id","GO:0008837 diaminopimelate epimerase activity",5,1747,15,13598,2.59431551000855,0.0691656091886088,0.415107041376224
"group6","go_id","GO:0008841 dihydrofolate synthase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0008861 formate C-acetyltransferase activity",5,1747,52,13561,0.746402281431045,0.677661843848521,1
"group6","go_id","GO:0008865 fructokinase activity",3,1749,20,13593,1.16576191470861,0.741074917876874,1
"group6","go_id","GO:0008866 fructuronate reductase activity",0,1752,2,13611,0,1,1
"group6","go_id","GO:0008878 glucose-1-phosphate adenylyltransferase activity",5,1747,14,13599,2.77980666431719,0.0570246964059232,0.379577115531063
"group6","go_id","GO:0008879 glucose-1-phosphate thymidylyltransferase activity",6,1746,41,13572,1.13751320591277,0.651260156796734,1
"group6","go_id","GO:0008880 glucuronate isomerase activity",0,1752,2,13611,0,1,1
"group6","go_id","GO:0008881 glutamate racemase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0008887 glycerate kinase activity",5,1747,12,13601,3.24334593516324,0.0367151311495305,0.287824614857454
"group6","go_id","GO:0008888 glycerol dehydrogenase activity",0,1752,3,13610,0,1,1
"group6","go_id","GO:0008889 glycerophosphodiester phosphodiesterase activity",5,1747,20,13593,1.94516334929264,0.196922906256749,0.734895169641541
"group6","go_id","GO:0008897 phosphopantetheinyltransferase activity",0,1752,40,13573,0,0.0119510643852104,0.132183826931285
"group6","go_id","GO:0008899 homoserine O-succinyltransferase activity",5,1747,23,13590,1.69102090275,0.24234747311826,0.790761229131863
"group6","go_id","GO:0008912 lactaldehyde reductase activity",5,1747,37,13576,1.05014955447157,0.809724500267678,1
"group6","go_id","GO:0008928 mannose-1-phosphate guanylyltransferase (GDP) activity",0,1752,4,13609,0,1,1
"group6","go_id","GO:0008930 methylthioadenosine nucleosidase activity",5,1747,76,13537,0.509801437810555,0.161261742882348,0.683943328318181
"group6","go_id","GO:0008936 nicotinamidase activity",5,1747,47,13566,0.826133393944093,0.829046762559488,1
"group6","go_id","GO:0008949 oxalyl-CoA decarboxylase activity",0,1752,3,13610,0,1,1
"group6","go_id","GO:0008955 peptidoglycan glycosyltransferase activity",5,1747,81,13532,0.478156698388204,0.123948551181304,0.605967101935128
"group6","go_id","GO:0008959 phosphate acetyltransferase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0008963 phospho-N-acetylmuramoyl-pentapeptide-transferase activity",5,1747,51,13562,0.761097472400696,0.677565345432427,1
"group6","go_id","GO:0008964 phosphoenolpyruvate carboxylase activity",10,1742,51,13562,1.52647264783036,0.223379544091377,0.780657676414125
"group6","go_id","GO:0008966 phosphoglucosamine mutase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0008972 phosphomethylpyrimidine kinase activity",0,1752,3,13610,0,1,1
"group6","go_id","GO:0008976 polyphosphate kinase activity",5,1747,49,13564,0.792288421286474,0.829764042186305,1
"group6","go_id","GO:0008982 protein-N(PI)-phosphohistidine-sugar phosphotransferase activity",5,1747,77,13536,0.503143725688348,0.161836584842681,0.683943328318181
"group6","go_id","GO:0008998 ribonucleoside-triphosphate reductase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0009001 serine O-acetyltransferase activity",0,1752,36,13577,0,0.0300039346439167,0.247955766887989
"group6","go_id","GO:0009002 serine-type D-Ala-D-Ala carboxypeptidase activity",5,1747,91,13522,0.425298360312142,0.0533250398450146,0.365586087776402
"group6","go_id","GO:0009014 succinyl-diaminopimelate desuccinylase activity",6,1746,15,13598,3.11481672734299,0.0261308403338788,0.222476759214722
"group6","go_id","GO:0009016 succinyldiaminopimelate transaminase activity",5,1747,30,13583,1.29581538262879,0.590568199890451,1
"group6","go_id","GO:0009018 sucrose phosphorylase activity",8,1744,21,13592,2.96868876127068,0.0134143221579845,0.145738859459106
"group6","go_id","GO:0009042 valine-pyruvate transaminase activity",0,1752,3,13610,0,1,1
"group6","go_id","GO:0009044 xylan 1,4-beta-xylosidase activity",4,1748,10,13603,3.11239861078771,0.0662376772911591,0.415107041376224
"group6","go_id","GO:0009045 xylose isomerase activity",5,1747,12,13601,3.24334593516324,0.0367151311495305,0.287824614857454
"group6","go_id","GO:0009055 electron carrier activity",0,1752,1,13612,0,1,1
"group6","go_id","GO:0009058 biosynthetic process",2,1750,1,13612,15.5510822168385,0.0360250669946467,0.285471364215155
"group6","go_id","GO:0009073 aromatic amino acid family biosynthetic process",3,1749,16,13597,1.45760597612307,0.470871502371564,1
"group6","go_id","GO:0009252 peptidoglycan biosynthetic process",5,1747,9,13604,4.32579724081993,0.0158526330965248,0.163944886345699
"group6","go_id","GO:0009384 N-acylmannosamine kinase activity",0,1752,9,13604,0,0.610292670176595,1
"group6","go_id","GO:0016020 membrane",6,1746,51,13562,0.913814998289362,1,1
"group6","go_id","GO:0016021 integral to membrane",0,1752,1,13612,0,1,1
"group6","go_id","GO:0016491 oxidoreductase activity",3,1749,17,13596,1.37177263435061,0.491837762995555,1
"group6","go_id","GO:0016787 hydrolase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0016830 carbon-carbon lyase activity",1,1751,0,13613,Inf,0.114025382362512,0.579738604815037
"group6","go_id","GO:0017103 UTP:galactose-1-phosphate uridylyltransferase activity",5,1747,54,13559,0.718653180546443,0.679877254110971,1
"group6","go_id","GO:0018112 proline racemase activity",0,1752,1,13612,0,1,1
"group6","go_id","GO:0019134 glucosamine-1-phosphate N-acetyltransferase activity",5,1747,49,13564,0.792288421286474,0.829764042186305,1
"group6","go_id","GO:0030060 L-malate dehydrogenase activity",0,1752,1,13612,0,1,1
"group6","go_id","GO:0030272 5-formyltetrahydrofolate cyclo-ligase activity",5,1747,14,13599,2.77980666431719,0.0570246964059232,0.379577115531063
"group6","go_id","GO:0030604 1-deoxy-D-xylulose-5-phosphate reductoisomerase activity",5,1747,15,13598,2.59431551000855,0.0691656091886088,0.415107041376224
"group6","go_id","GO:0030976 thiamin pyrophosphate binding",0,1752,1,13612,0,1,1
"group6","go_id","GO:0031071 cysteine desulfurase activity",5,1747,11,13602,3.53859843808814,0.0285230788998728,0.238408657197339
"group6","go_id","GO:0042286 glutamate-1-semialdehyde 2,1-aminomutase activity",0,1752,1,13612,0,1,1
"group6","go_id","GO:0043169 cation binding",10,1742,65,13548,1.19648701961531,0.583639017915292,1
"group6","go_id","GO:0046316 gluconokinase activity",5,1747,27,13586,1.44009487942774,0.404424568204481,1
"group6","go_id","GO:0046526 D-xylulose reductase activity",0,1752,7,13606,0,1,1
"group6","go_id","GO:0046556 alpha-N-arabinofuranosidase activity",21,1731,7,13606,23.5703041850884,7.54945705845069e-15,2.512596571908e-12
"group6","go_id","GO:0046933 hydrogen ion transporting ATP synthase activity, rotational mechanism",41,1711,366,13247,0.867339775514106,0.429668624498555,1
"group6","go_id","GO:0046961 hydrogen ion transporting ATPase activity, rotational mechanism",41,1711,366,13247,0.867339775514106,0.429668624498555,1
"group6","go_id","GO:0047330 polyphosphate-glucose phosphotransferase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0047348 glycerol-3-phosphate cytidylyltransferase activity",1,1751,0,13613,Inf,0.114025382362512,0.579738604815037
"group6","go_id","GO:0047423 N-methylhydantoinase (ATP-hydrolyzing) activity",0,1752,1,13612,0,1,1
"group6","go_id","GO:0047456 2-methylisocitrate dehydratase activity",1,1751,0,13613,Inf,0.114025382362512,0.579738604815037
"group6","go_id","GO:0047465 N-acylglucosamine-6-phosphate 2-epimerase activity",0,1752,35,13578,0,0.0287440224857464,0.238621012064212
"group6","go_id","GO:0047575 4-carboxymuconolactone decarboxylase activity",2,1750,25,13588,0.621182061796905,0.762527294438377,1
"group6","go_id","GO:0047605 acetolactate decarboxylase activity",0,1752,10,13603,0,0.616366514554758,1
"group6","go_id","GO:0047631 ADP-ribose diphosphatase activity",5,1747,19,13594,2.04761912462584,0.184970992071983,0.702467636904077
"group6","go_id","GO:0047652 allantoate deiminase activity",0,1752,4,13609,0,1,1
"group6","go_id","GO:0047656 alpha,alpha-trehalose phosphorylase activity",1,1751,12,13601,0.647312557134957,1,1
"group6","go_id","GO:0047905 fructose-6-phosphate phosphoketolase activity",5,1747,48,13565,0.808858449863487,0.829203532619569,1
"group6","go_id","GO:0047952 glycerol-3-phosphate dehydrogenase [NAD(P)+] activity",5,1747,47,13566,0.826133393944093,0.829046762559488,1
"group6","go_id","GO:0050082 maltose phosphorylase activity",1,1751,12,13601,0.647312557134957,1,1
"group6","go_id","GO:0050118 N-acetyldiaminopimelate deacetylase activity",0,1752,28,13585,0,0.0676525510976334,0.415107041376224
"group6","go_id","GO:0050129 N-formylglutamate deformylase activity",1,1751,0,13613,Inf,0.114025382362512,0.579738604815037
"group6","go_id","GO:0050193 phosphoketolase activity",5,1747,48,13565,0.808858449863487,0.829203532619569,1
"group6","go_id","GO:0050334 thiaminase activity",1,1751,28,13585,0.277100692436677,0.246139016757759,0.794871265020591
"group6","go_id","GO:0050380 undecaprenyl-diphosphatase activity",5,1747,15,13598,2.59431551000855,0.0691656091886088,0.415107041376224
"group6","go_id","GO:0050511 undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase activity",5,1747,50,13563,0.776381072912374,0.830708891132223,1
"group6","go_id","GO:0050515 4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity",5,1747,15,13598,2.59431551000855,0.0691656091886088,0.415107041376224
"group6","go_id","GO:0050518 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase activity",5,1747,16,13597,2.43195672987554,0.0826139744557118,0.471105545922681
"group6","go_id","GO:0051745 4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase activity",5,1747,15,13598,2.59431551000855,0.0691656091886088,0.415107041376224
"group7","pathway_id","10 Glycolysis / Gluconeogenesis",53,341,2526,15654,0.963190892998804,0.882872516615847,1
